id,Age,Gender,Sleep_Start,Sleep_End,Sleep_Duration,Sleep_Quality,Exercise_Time,Caffeine_Intake,Screen_Time_Before_Bed,Work_Hours,Productivity_Score,Mood_Score,Stress_Level
9989.0,28.0,Other,22.82,6.67,7.85,4.0,2.0,231.0,26.0,5.49647776450244,10.0,6.0,5.0
7847.0,35.0,Female,23.27,8.0,8.73,1.0,44.0,88.0,2.0,10.137666507403765,1.0,6.0,6.0
6926.0,53.0,Male,22.88,6.98,8.1,7.0,40.0,184.0,155.0,9.800833353714156,5.0,4.0,7.0
1785.0,44.0,Other,21.92,2.96,5.04,8.0,10.0,106.0,11.0,6.068931916471461,3.0,2.0,3.0
7675.0,25.0,Other,23.5,6.97,7.47,6.0,25.0,80.0,156.0,5.305020219634781,6.0,2.0,5.0
4718.0,43.0,Female,22.23,5.15,6.92,10.0,32.0,194.0,175.0,7.365446216612086,1.0,4.0,1.0
1815.0,42.0,Male,20.38,4.84,8.45,9.0,74.0,252.0,56.0,8.645654960056333,6.0,5.0,1.0
3304.0,45.0,Male,22.9,3.56,4.66,7.0,57.0,125.0,25.0,11.689790208299804,1.0,9.0,5.0
1750.0,58.0,Other,22.83,6.09,7.25,7.0,34.0,45.0,56.0,6.3925047857334425,2.0,5.0,1.0
9488.0,40.0,Other,21.15,3.62,6.47,7.0,25.0,259.0,106.0,6.379401722903093,2.0,10.0,3.0
3940.0,43.0,Female,22.87,3.98,5.11,6.0,34.0,233.0,52.0,6.97241493634922,4.0,10.0,4.0
8503.0,37.0,Other,23.48,5.08,5.59,1.0,80.0,297.0,117.0,8.737577333002314,2.0,5.0,1.0
8089.0,39.0,Other,23.42,5.35,5.93,7.0,60.0,286.0,26.0,11.428939775915534,9.0,10.0,10.0
8028.0,59.0,Male,22.17,3.59,5.43,8.0,54.0,55.0,78.0,5.500338320040036,3.0,8.0,9.0
,44.0,Male,21.22,6.6,9.38,8.0,5.0,5.0,126.0,6.112200471196775,3.0,3.0,2.0
9278.0,43.0,Male,23.6,8.16,8.56,1.0,7.0,127.0,130.0,8.546720306608329,6.0,4.0,9.0
4290.0,29.0,Other,23.5,7.5,8.0,5.0,16.0,106.0,80.0,8.416806755281842,5.0,10.0,2.0
2779.0,54.0,Other,20.97,5.72,8.76,8.0,44.0,281.0,158.0,5.669340885389931,10.0,1.0,7.0
9683.0,21.0,Male,23.77,9.23,9.47,5.0,51.0,39.0,170.0,5.749314515064691,1.0,3.0,7.0
6562.0,26.0,Female,22.65,3.48,4.83,9.0,59.0,288.0,161.0,9.85266169487068,1.0,10.0,7.0
1048.0,57.0,Female,22.48,3.27,4.79,7.0,33.0,120.0,169.0,10.808411090307317,5.0,1.0,6.0
,43.0,Female,22.73,6.44,7.71,3.0,3.0,252.0,135.0,7.502312669098132,8.0,8.0,1.0
8005.0,49.0,Female,21.05,2.47,5.42,3.0,0.0,18.0,32.0,10.22718230729346,8.0,3.0,3.0
3659.0,54.0,Male,20.53,4.6,8.07,7.0,25.0,256.0,80.0,11.110531684246649,9.0,7.0,4.0
9681.0,18.0,Male,20.58,2.28,5.7,1.0,7.0,13.0,23.0,9.602670995671485,9.0,9.0,6.0
2014.0,40.0,Male,20.22,1.75,5.53,8.0,22.0,171.0,37.0,8.647239542403273,10.0,8.0,5.0
1643.0,38.0,Other,21.85,4.78,6.93,6.0,67.0,205.0,74.0,7.3488971303164,3.0,8.0,6.0
4557.0,29.0,Other,20.22,5.28,9.06,9.0,54.0,105.0,105.0,4.296227643285774,10.0,5.0,9.0
,40.0,Female,21.08,2.16,5.08,5.0,14.0,146.0,103.0,6.359409171376728,4.0,5.0,10.0
3415.0,35.0,Other,20.53,2.95,6.41,4.0,40.0,274.0,6.0,7.986767737530907,10.0,7.0,2.0
5294.0,28.0,Other,23.2,6.68,7.48,2.0,17.0,206.0,54.0,6.872682164736181,5.0,2.0,10.0
2471.0,45.0,Female,23.63,6.72,7.08,10.0,49.0,49.0,82.0,7.853702031022034,6.0,5.0,10.0
6526.0,47.0,Other,22.25,6.86,8.61,10.0,40.0,198.0,80.0,7.168983039959345,7.0,2.0,3.0
6264.0,39.0,Female,21.48,3.91,6.43,1.0,19.0,143.0,33.0,7.8909278217030865,8.0,6.0,4.0
7520.0,40.0,Other,20.38,2.65,6.27,5.0,79.0,37.0,175.0,4.352280078519781,6.0,8.0,5.0
3337.0,28.0,Male,22.47,4.25,5.79,9.0,71.0,121.0,176.0,11.633169581092517,7.0,5.0,6.0
4606.0,31.0,Female,20.13,1.88,5.75,3.0,50.0,2.0,45.0,4.617351149054068,10.0,2.0,5.0
3743.0,52.0,Female,21.3,4.19,6.89,3.0,19.0,284.0,127.0,8.992639695922808,1.0,1.0,6.0
8200.0,30.0,Male,21.85,4.35,6.5,8.0,75.0,168.0,48.0,9.166396835419606,4.0,10.0,8.0
9944.0,50.0,Female,21.28,5.22,7.94,1.0,70.0,258.0,35.0,6.049766369422711,9.0,4.0,8.0
7400.0,29.0,Other,20.35,5.77,9.42,2.0,17.0,232.0,92.0,5.148878596845298,4.0,6.0,10.0
8102.0,21.0,Female,22.83,6.28,7.45,8.0,68.0,138.0,28.0,5.305681579507048,7.0,1.0,3.0
4406.0,34.0,Male,20.3,1.1,4.8,2.0,48.0,36.0,57.0,7.394966494093333,4.0,7.0,4.0
5574.0,35.0,Male,23.92,5.79,5.88,4.0,87.0,171.0,174.0,10.073825706589332,6.0,7.0,5.0
3281.0,56.0,Female,22.77,8.03,9.26,3.0,18.0,149.0,162.0,5.889628216245379,2.0,5.0,10.0
5719.0,52.0,Other,22.77,6.67,7.9,2.0,61.0,147.0,178.0,6.623014467742708,3.0,6.0,1.0
8841.0,50.0,Male,22.95,7.6,8.65,2.0,79.0,298.0,169.0,7.351747581129177,7.0,1.0,10.0
9475.0,58.0,Other,23.32,5.59,6.28,3.0,52.0,38.0,52.0,9.451100564905149,3.0,6.0,6.0
3945.0,52.0,Other,22.23,4.27,6.04,6.0,17.0,122.0,97.0,5.463139878858918,7.0,6.0,5.0
6649.0,57.0,Male,23.28,4.11,4.83,8.0,27.0,14.0,127.0,6.34750659831246,2.0,8.0,1.0
6804.0,34.0,Other,20.0,1.52,5.52,8.0,30.0,86.0,125.0,7.345529694284387,8.0,6.0,4.0
1229.0,41.0,Female,22.32,5.54,7.22,6.0,30.0,247.0,86.0,10.260056141487222,7.0,1.0,8.0
7516.0,39.0,Other,22.55,8.0,9.45,10.0,59.0,65.0,173.0,9.471706358584726,6.0,6.0,3.0
8970.0,59.0,Male,23.37,6.44,7.07,9.0,18.0,208.0,7.0,6.069097342944749,7.0,3.0,2.0
5930.0,51.0,Female,20.43,4.62,8.18,7.0,24.0,139.0,114.0,4.587762337633673,9.0,1.0,8.0
1155.0,20.0,Female,23.88,5.96,6.08,5.0,52.0,69.0,178.0,10.326514915341626,6.0,3.0,8.0
5817.0,24.0,Other,23.97,7.91,7.94,6.0,47.0,68.0,120.0,6.535234958595747,2.0,7.0,9.0
9084.0,38.0,Male,23.53,6.06,6.52,2.0,23.0,135.0,77.0,5.866049081719865,4.0,6.0,6.0
5882.0,20.0,Female,21.73,5.94,8.2,4.0,4.0,138.0,57.0,9.951891439201876,8.0,6.0,8.0
1271.0,25.0,Female,20.17,2.42,6.25,3.0,15.0,291.0,43.0,5.950132573565413,10.0,1.0,1.0
7322.0,59.0,Female,20.65,1.86,5.21,8.0,25.0,292.0,179.0,7.131664991692277,2.0,4.0,8.0
2741.0,44.0,Male,22.32,4.19,5.88,8.0,9.0,134.0,115.0,6.690206096598796,10.0,7.0,6.0
7788.0,52.0,Other,21.25,3.96,6.71,4.0,50.0,256.0,10.0,7.0451684938524375,7.0,8.0,2.0
8997.0,42.0,Other,21.43,5.77,8.33,9.0,42.0,109.0,143.0,6.0591041126710765,5.0,5.0,10.0
6697.0,50.0,Other,22.5,5.97,7.47,3.0,52.0,119.0,73.0,5.109238336089391,4.0,1.0,5.0
3770.0,55.0,Male,21.75,6.51,8.76,3.0,65.0,149.0,166.0,11.43592489671801,2.0,5.0,10.0
4884.0,38.0,Female,21.55,5.34,7.79,5.0,10.0,284.0,110.0,11.109532529280532,5.0,4.0,5.0
8625.0,49.0,Male,21.0,3.41,6.41,1.0,3.0,174.0,157.0,5.852062521357909,1.0,7.0,5.0
2630.0,18.0,Other,20.55,1.86,5.31,1.0,32.0,263.0,44.0,8.529246254445173,8.0,2.0,5.0
1042.0,35.0,Male,21.17,2.8,5.63,1.0,17.0,190.0,4.0,11.92087131002546,2.0,9.0,2.0
7392.0,46.0,Male,20.82,6.19,9.38,7.0,3.0,63.0,73.0,9.4107870521652,7.0,7.0,10.0
,53.0,Other,22.07,4.29,6.22,6.0,49.0,27.0,106.0,5.712459104021916,10.0,3.0,2.0
7832.0,59.0,Other,22.47,3.95,5.48,10.0,10.0,16.0,113.0,4.32776227473211,6.0,1.0,4.0
5539.0,26.0,Female,22.85,6.08,7.23,2.0,60.0,20.0,13.0,10.348703070853496,5.0,6.0,9.0
5864.0,57.0,Female,21.42,2.12,4.7,5.0,0.0,154.0,178.0,4.668015295545051,6.0,3.0,7.0
7162.0,41.0,Female,20.73,5.28,8.55,10.0,10.0,279.0,23.0,7.285228779333325,8.0,1.0,3.0
1229.0,23.0,Male,20.47,2.07,5.6,5.0,85.0,98.0,62.0,8.873181905474022,9.0,3.0,8.0
7228.0,32.0,Other,21.32,2.08,4.77,5.0,42.0,27.0,118.0,4.81295128473421,9.0,7.0,3.0
9452.0,58.0,Male,22.82,8.18,9.37,1.0,8.0,178.0,13.0,5.814040131437825,2.0,8.0,3.0
7643.0,44.0,Other,21.73,5.34,7.61,3.0,35.0,67.0,171.0,6.51758465981811,7.0,8.0,4.0
5200.0,39.0,Other,22.92,3.74,4.83,5.0,58.0,96.0,85.0,5.684652175313467,8.0,10.0,9.0
7500.0,55.0,Male,23.08,5.39,6.3,6.0,10.0,164.0,25.0,9.329219166619264,10.0,5.0,9.0
1702.0,52.0,Other,20.68,4.96,8.28,9.0,85.0,216.0,177.0,5.889761014651636,9.0,10.0,4.0
3586.0,23.0,Female,21.72,2.54,4.83,7.0,43.0,153.0,42.0,8.322918980591414,7.0,1.0,2.0
,43.0,Other,20.18,2.19,6.01,3.0,6.0,143.0,51.0,5.605460343208685,8.0,4.0,7.0
6836.0,39.0,Female,20.75,5.53,8.78,7.0,86.0,132.0,134.0,10.922163782553174,6.0,6.0,2.0
8633.0,20.0,Female,22.45,5.09,6.64,7.0,0.0,99.0,116.0,11.798402289441851,5.0,1.0,5.0
6283.0,27.0,Male,21.38,6.7,9.31,5.0,75.0,275.0,114.0,9.901662506583666,6.0,8.0,10.0
2223.0,32.0,Female,21.02,6.0,8.98,10.0,31.0,254.0,16.0,11.834901761514352,6.0,10.0,6.0
4987.0,18.0,Male,20.6,3.78,7.18,7.0,0.0,173.0,108.0,9.057921469648768,6.0,2.0,2.0
1675.0,34.0,Male,21.75,6.23,8.48,1.0,17.0,103.0,111.0,9.54724910217228,3.0,4.0,10.0
5980.0,24.0,Male,22.43,7.17,8.74,8.0,75.0,240.0,92.0,11.215049402440885,8.0,2.0,9.0
7959.0,49.0,Other,21.18,1.7,4.51,8.0,22.0,179.0,12.0,11.574431793759423,5.0,10.0,7.0
7073.0,44.0,Other,22.82,6.26,7.45,9.0,43.0,35.0,96.0,9.54105789314455,7.0,4.0,7.0
1443.0,48.0,Male,20.75,4.09,7.34,2.0,45.0,20.0,97.0,10.419037034375055,4.0,5.0,7.0
5462.0,27.0,Other,23.63,5.82,6.19,10.0,83.0,254.0,161.0,9.11594140004384,4.0,2.0,9.0
1493.0,59.0,Other,20.35,5.79,9.44,5.0,47.0,240.0,75.0,5.396794646549537,4.0,1.0,2.0
4114.0,56.0,Male,20.63,4.36,7.72,3.0,31.0,103.0,64.0,6.825020221447059,2.0,7.0,3.0
8229.0,46.0,Other,20.67,1.81,5.14,1.0,33.0,51.0,157.0,6.5891533448795645,1.0,5.0,4.0
3974.0,36.0,Female,21.45,5.02,7.57,4.0,73.0,60.0,168.0,6.749851341661833,2.0,6.0,4.0
8435.0,57.0,Male,23.68,8.7,9.02,1.0,50.0,189.0,4.0,8.202830719464895,1.0,8.0,9.0
5928.0,30.0,Female,20.6,5.39,8.79,7.0,27.0,21.0,83.0,10.703255615667834,6.0,10.0,5.0
5715.0,33.0,Female,20.78,5.93,9.15,10.0,82.0,55.0,74.0,10.281952419724954,5.0,5.0,3.0
4651.0,49.0,Other,21.28,4.36,7.07,10.0,33.0,160.0,137.0,9.353756846522778,10.0,10.0,9.0
9019.0,20.0,Male,23.82,6.91,7.09,1.0,37.0,111.0,51.0,11.972412674017118,10.0,1.0,7.0
7848.0,39.0,Other,23.32,7.86,8.54,10.0,25.0,252.0,150.0,4.881459070501894,2.0,9.0,9.0
5379.0,44.0,Female,21.77,4.61,6.84,2.0,19.0,203.0,71.0,5.930590214422487,8.0,4.0,3.0
6967.0,40.0,Female,23.27,6.14,6.88,3.0,22.0,86.0,148.0,7.303841163771571,2.0,7.0,8.0
9327.0,30.0,Other,21.2,5.72,8.52,10.0,34.0,20.0,64.0,10.389414930482884,10.0,10.0,3.0
1164.0,25.0,Female,21.18,2.93,5.74,2.0,83.0,119.0,2.0,6.538789969678651,2.0,1.0,6.0
6304.0,27.0,Female,20.63,4.75,8.11,3.0,37.0,38.0,152.0,8.57451465277872,3.0,5.0,3.0
9825.0,35.0,Male,21.33,5.37,8.04,10.0,40.0,144.0,108.0,11.91080065206618,4.0,2.0,4.0
3097.0,43.0,Male,22.9,5.1,6.2,6.0,48.0,71.0,1.0,7.456521119238904,8.0,4.0,5.0
4862.0,49.0,Female,23.1,4.53,5.43,8.0,41.0,16.0,47.0,4.251515383796376,2.0,4.0,9.0
7879.0,48.0,Other,20.43,2.11,5.68,1.0,4.0,287.0,88.0,8.018602439420576,10.0,8.0,9.0
8534.0,48.0,Female,20.08,4.07,7.99,4.0,41.0,174.0,73.0,4.096741558448065,2.0,10.0,5.0
7492.0,40.0,Male,22.17,5.32,7.16,10.0,4.0,248.0,94.0,10.599573662969515,3.0,3.0,7.0
5389.0,42.0,Female,23.02,5.18,6.16,1.0,86.0,238.0,115.0,9.131942236597697,8.0,2.0,8.0
7156.0,18.0,Male,21.6,4.36,6.76,5.0,47.0,182.0,110.0,11.60868640972144,6.0,10.0,3.0
2740.0,20.0,Female,23.22,5.12,5.91,1.0,64.0,187.0,116.0,5.180614252040056,7.0,6.0,8.0
3562.0,43.0,Female,23.25,6.81,7.56,2.0,72.0,90.0,172.0,5.794523799786683,6.0,2.0,9.0
4301.0,51.0,Other,21.77,2.51,4.74,1.0,20.0,294.0,140.0,9.33365627787824,7.0,3.0,7.0
3062.0,56.0,Male,22.97,4.57,5.61,3.0,38.0,277.0,100.0,5.974961972249121,4.0,3.0,3.0
1219.0,38.0,Female,21.08,2.17,5.09,10.0,72.0,182.0,2.0,10.072869952802431,8.0,9.0,10.0
8815.0,20.0,Other,20.85,4.67,7.82,7.0,29.0,298.0,132.0,10.106158684807632,4.0,5.0,3.0
7011.0,21.0,Other,23.85,4.64,4.79,7.0,43.0,40.0,69.0,7.179535418057373,2.0,9.0,5.0
1127.0,36.0,Male,23.93,9.3,9.37,2.0,69.0,139.0,125.0,11.025517895930111,5.0,8.0,8.0
8926.0,26.0,Female,23.67,8.71,9.05,1.0,51.0,33.0,21.0,8.172822286600468,8.0,6.0,9.0
5372.0,55.0,Other,21.75,5.49,7.74,3.0,65.0,78.0,37.0,11.450890148618544,3.0,6.0,9.0
2904.0,36.0,Male,21.45,2.43,4.98,10.0,21.0,151.0,25.0,8.071394682629293,2.0,7.0,1.0
7216.0,20.0,Other,23.53,4.05,4.52,2.0,39.0,202.0,18.0,5.487192209886868,9.0,10.0,2.0
3030.0,35.0,Other,20.77,4.26,7.5,7.0,58.0,125.0,6.0,9.631581412982104,2.0,3.0,10.0
6078.0,24.0,Male,22.12,2.65,4.53,6.0,11.0,276.0,147.0,6.169277864220812,3.0,7.0,5.0
1455.0,28.0,Male,20.53,4.96,8.43,4.0,10.0,285.0,56.0,10.542306158242804,9.0,4.0,7.0
3645.0,30.0,Female,22.58,3.87,5.29,6.0,16.0,1.0,19.0,4.813883956235696,2.0,7.0,6.0
1057.0,50.0,Female,21.33,5.47,8.13,7.0,35.0,109.0,120.0,10.19923061803524,10.0,2.0,2.0
3895.0,48.0,Other,21.12,5.98,8.86,2.0,64.0,275.0,69.0,4.600080942243501,1.0,3.0,7.0
,52.0,Female,23.83,7.85,8.02,7.0,52.0,88.0,18.0,8.890462123140717,6.0,8.0,9.0
8643.0,39.0,Male,20.67,3.98,7.31,3.0,16.0,238.0,33.0,4.607927966452927,8.0,1.0,1.0
2854.0,18.0,Other,21.47,3.0,5.53,3.0,59.0,128.0,131.0,4.490380058273967,5.0,3.0,10.0
7613.0,44.0,Male,23.05,8.04,8.99,2.0,41.0,49.0,56.0,6.989196720558575,5.0,9.0,10.0
4764.0,52.0,Female,20.92,2.82,5.91,10.0,43.0,0.0,67.0,11.16473694801073,1.0,10.0,3.0
9583.0,30.0,Male,20.52,5.63,9.11,9.0,33.0,256.0,167.0,7.874508788131882,2.0,3.0,5.0
2713.0,45.0,Male,21.75,6.48,8.73,7.0,25.0,68.0,89.0,7.9868462510161775,3.0,2.0,10.0
4993.0,50.0,Female,21.07,3.04,5.97,10.0,23.0,237.0,60.0,7.913299785934615,2.0,10.0,5.0
,27.0,Female,22.78,4.31,5.53,4.0,31.0,193.0,59.0,11.846023603234542,7.0,3.0,1.0
3085.0,31.0,Other,23.92,6.48,6.56,9.0,88.0,24.0,141.0,7.527427754637186,6.0,6.0,4.0
4260.0,52.0,Female,23.43,4.65,5.22,2.0,42.0,123.0,19.0,9.533174364469122,10.0,8.0,8.0
8139.0,48.0,Other,21.28,2.04,4.76,3.0,87.0,98.0,65.0,11.425712829309802,9.0,9.0,9.0
4649.0,33.0,Female,23.02,6.35,7.33,10.0,0.0,209.0,104.0,9.151321668598367,5.0,5.0,3.0
3357.0,43.0,Female,23.72,9.07,9.36,10.0,40.0,279.0,132.0,5.061144192212812,6.0,10.0,6.0
3744.0,38.0,Male,22.35,3.33,4.98,2.0,77.0,260.0,17.0,10.71367051703113,3.0,6.0,5.0
7942.0,51.0,Male,22.93,6.95,8.02,3.0,11.0,15.0,156.0,5.4351541848949,10.0,10.0,2.0
9331.0,34.0,Male,20.35,2.4,6.05,3.0,10.0,12.0,54.0,6.407005308994552,4.0,2.0,8.0
6290.0,48.0,Male,21.45,3.41,5.96,1.0,31.0,216.0,175.0,11.901677783327866,10.0,8.0,1.0
4653.0,31.0,Female,23.45,8.58,9.13,2.0,82.0,172.0,43.0,10.099179820369187,7.0,2.0,8.0
7570.0,44.0,Male,23.27,5.8,6.53,7.0,67.0,220.0,44.0,6.946144350937265,5.0,4.0,5.0
6109.0,19.0,Male,22.25,2.94,4.69,7.0,82.0,291.0,44.0,7.982807193752077,3.0,3.0,2.0
9162.0,44.0,Female,20.43,3.89,7.45,5.0,26.0,111.0,168.0,9.286687117008226,9.0,8.0,10.0
6600.0,26.0,Male,21.8,2.62,4.82,2.0,76.0,148.0,156.0,6.396496944722715,8.0,10.0,4.0
4910.0,58.0,Other,20.57,1.22,4.65,8.0,84.0,62.0,119.0,10.446387871259194,10.0,10.0,1.0
5584.0,38.0,Female,23.97,6.99,7.02,1.0,24.0,55.0,82.0,11.508444788467823,4.0,5.0,4.0
5079.0,29.0,Male,21.85,3.43,5.58,3.0,52.0,182.0,78.0,8.573893660575743,7.0,7.0,3.0
,36.0,Male,20.55,1.14,4.59,8.0,44.0,36.0,150.0,11.489781219078688,4.0,2.0,5.0
5747.0,21.0,Male,20.22,4.74,8.53,8.0,58.0,55.0,3.0,7.2532153270771005,1.0,3.0,3.0
1023.0,58.0,Male,23.92,7.93,8.02,1.0,15.0,297.0,121.0,9.169601078083469,5.0,5.0,10.0
6457.0,19.0,Male,20.28,3.03,6.75,3.0,36.0,203.0,39.0,4.958043857772097,9.0,7.0,2.0
9264.0,49.0,Male,22.03,5.93,7.9,8.0,66.0,67.0,81.0,11.412722701644483,2.0,1.0,10.0
2804.0,21.0,Other,20.23,2.24,6.0,5.0,32.0,143.0,173.0,11.384572284902116,5.0,3.0,3.0
5913.0,58.0,Male,22.27,5.85,7.58,2.0,34.0,198.0,137.0,6.348654733208401,9.0,8.0,6.0
7927.0,41.0,Female,23.93,8.06,8.13,6.0,2.0,255.0,167.0,6.801994240305333,8.0,3.0,8.0
8802.0,26.0,Male,20.18,3.87,7.69,1.0,35.0,277.0,81.0,4.475173031980976,4.0,8.0,6.0
8264.0,40.0,Female,21.12,4.66,7.54,3.0,70.0,176.0,123.0,5.039408000856931,3.0,9.0,4.0
,35.0,Other,21.3,6.45,9.15,8.0,53.0,30.0,96.0,7.933398178303388,9.0,3.0,1.0
7817.0,46.0,Female,20.9,1.78,4.88,4.0,79.0,179.0,127.0,4.7852463781922765,4.0,10.0,10.0
2840.0,34.0,Other,22.4,3.28,4.88,2.0,10.0,221.0,16.0,9.38674533717824,4.0,8.0,2.0
2567.0,36.0,Other,23.4,6.97,7.57,7.0,88.0,112.0,97.0,7.403808853614217,3.0,7.0,5.0
9410.0,27.0,Male,22.05,5.39,7.34,6.0,14.0,113.0,43.0,4.055969483811894,8.0,6.0,4.0
,43.0,Other,21.05,2.42,5.37,3.0,28.0,63.0,79.0,6.477067470467094,5.0,9.0,8.0
4999.0,56.0,Female,23.4,3.92,4.52,7.0,43.0,226.0,82.0,5.800534126516615,3.0,7.0,5.0
,50.0,Female,22.05,5.31,7.26,5.0,0.0,10.0,177.0,6.383726891362688,7.0,5.0,9.0
,33.0,Male,23.47,5.44,5.98,7.0,38.0,234.0,127.0,9.33076274739834,7.0,10.0,10.0
7838.0,35.0,Other,20.0,5.33,9.33,1.0,35.0,118.0,166.0,9.379103403693026,9.0,4.0,2.0
4740.0,51.0,Other,23.32,5.73,6.41,7.0,87.0,24.0,32.0,5.291912842318182,7.0,1.0,6.0
8508.0,19.0,Male,22.23,2.92,4.68,2.0,59.0,102.0,115.0,10.43015026637924,7.0,8.0,7.0
6373.0,22.0,Female,23.52,5.82,6.3,3.0,61.0,222.0,12.0,6.149270678176357,7.0,9.0,7.0
1422.0,23.0,Male,20.75,2.71,5.96,4.0,8.0,42.0,6.0,11.4679293602849,6.0,4.0,10.0
7094.0,57.0,Male,22.7,4.67,5.97,10.0,18.0,192.0,76.0,11.81003027180904,9.0,7.0,10.0
2066.0,58.0,Male,22.65,5.13,6.48,10.0,59.0,139.0,173.0,10.415349445743551,9.0,1.0,4.0
2709.0,32.0,Other,22.37,5.73,7.36,1.0,43.0,135.0,21.0,4.7434130684072855,10.0,7.0,8.0
7021.0,24.0,Other,21.05,2.96,5.91,8.0,86.0,76.0,42.0,5.226039698552926,2.0,7.0,9.0
5357.0,33.0,Male,20.35,2.48,6.13,7.0,20.0,94.0,37.0,8.008932392249964,7.0,10.0,10.0
9010.0,19.0,Male,21.72,6.09,8.37,1.0,21.0,46.0,133.0,10.104047784209868,1.0,5.0,3.0
1376.0,42.0,Other,22.73,5.04,6.31,5.0,68.0,280.0,94.0,8.6680907583544,6.0,7.0,2.0
4457.0,36.0,Female,22.07,4.23,6.16,10.0,64.0,281.0,17.0,5.134694635880182,6.0,1.0,7.0
5642.0,33.0,Female,22.05,2.92,4.87,9.0,28.0,70.0,133.0,6.918779949569018,9.0,3.0,4.0
3966.0,32.0,Other,23.3,4.09,4.79,7.0,64.0,24.0,101.0,9.110337518565476,6.0,10.0,2.0
8261.0,40.0,Other,23.47,6.55,7.08,1.0,80.0,84.0,90.0,9.605208677517966,2.0,4.0,10.0
1238.0,59.0,Other,20.67,1.81,5.14,9.0,24.0,92.0,136.0,6.166198092033628,9.0,7.0,6.0
9185.0,18.0,Other,23.78,4.51,4.72,2.0,77.0,14.0,178.0,10.466902554186955,3.0,8.0,2.0
9245.0,18.0,Other,23.68,6.47,6.78,6.0,33.0,240.0,75.0,9.26190504619256,5.0,8.0,3.0
7275.0,28.0,Other,22.77,6.21,7.44,2.0,29.0,215.0,69.0,5.4896047930099385,7.0,10.0,7.0
9552.0,27.0,Female,21.17,4.1,6.94,2.0,40.0,279.0,177.0,8.551384486760963,6.0,4.0,9.0
8235.0,26.0,Female,22.7,3.5,4.8,3.0,41.0,291.0,75.0,8.638275087724104,5.0,2.0,3.0
7386.0,34.0,Male,20.32,1.43,5.11,8.0,76.0,167.0,27.0,11.69062732133298,4.0,7.0,5.0
3689.0,23.0,Male,22.7,5.68,6.98,2.0,39.0,208.0,141.0,9.369775310266634,7.0,2.0,1.0
1812.0,55.0,Male,22.72,7.51,8.79,7.0,72.0,261.0,174.0,9.324939086365632,8.0,2.0,5.0
1693.0,53.0,Male,22.55,7.69,9.14,1.0,79.0,271.0,171.0,8.047478574638014,9.0,3.0,2.0
6049.0,26.0,Male,23.38,8.6,9.21,10.0,75.0,78.0,15.0,4.3733827826845095,2.0,6.0,5.0
6498.0,25.0,Male,23.58,4.29,4.71,6.0,5.0,80.0,103.0,11.295001213576144,4.0,9.0,7.0
1959.0,47.0,Other,23.53,8.78,9.25,7.0,41.0,104.0,125.0,6.526879987847753,4.0,10.0,1.0
8009.0,26.0,Other,23.78,6.4,6.62,9.0,31.0,276.0,169.0,10.997431231185402,9.0,2.0,8.0
9126.0,32.0,Female,23.22,7.99,8.78,3.0,51.0,21.0,13.0,9.242636671127652,2.0,6.0,8.0
7265.0,49.0,Other,21.42,5.62,8.21,7.0,19.0,291.0,169.0,6.708778833653382,10.0,7.0,6.0
6054.0,48.0,Other,23.22,6.95,7.73,7.0,28.0,150.0,123.0,9.02763362294439,7.0,4.0,9.0
4801.0,49.0,Other,21.33,4.15,6.81,3.0,84.0,17.0,133.0,7.583972536876807,9.0,3.0,2.0
7621.0,49.0,Female,21.17,2.24,5.07,5.0,53.0,239.0,73.0,10.292252616564866,8.0,8.0,6.0
1323.0,22.0,Female,22.52,3.37,4.85,9.0,83.0,254.0,63.0,8.890158276682683,2.0,6.0,3.0
3450.0,52.0,Female,20.1,3.15,7.05,10.0,32.0,170.0,87.0,7.084326631371778,10.0,3.0,1.0
3057.0,58.0,Female,21.27,6.43,9.17,2.0,10.0,194.0,173.0,10.18988707664681,7.0,1.0,6.0
2863.0,46.0,Other,21.97,3.3,5.33,6.0,46.0,217.0,88.0,7.722587160566817,3.0,9.0,5.0
7313.0,51.0,Female,21.33,6.58,9.25,8.0,57.0,166.0,49.0,8.487215371486801,8.0,9.0,7.0
3997.0,46.0,Male,21.32,6.79,9.48,2.0,73.0,198.0,41.0,9.180564895934388,3.0,3.0,7.0
3428.0,19.0,Other,21.77,3.62,5.85,1.0,51.0,67.0,114.0,4.991651591234806,9.0,3.0,2.0
8588.0,34.0,Other,20.12,0.94,4.82,1.0,23.0,141.0,79.0,8.136961478011415,8.0,7.0,4.0
5963.0,27.0,Female,22.63,3.76,5.13,3.0,37.0,83.0,179.0,8.988624090021244,7.0,7.0,7.0
4190.0,38.0,Other,21.22,1.79,4.57,5.0,28.0,158.0,27.0,7.031520093959868,4.0,3.0,3.0
3936.0,25.0,Female,22.02,5.87,7.85,2.0,68.0,274.0,18.0,5.795202133545527,3.0,1.0,8.0
8050.0,26.0,Female,21.47,6.42,8.95,10.0,68.0,224.0,136.0,5.823317928423275,2.0,7.0,5.0
8612.0,41.0,Other,23.58,4.57,4.98,5.0,25.0,181.0,43.0,5.370167602029818,9.0,6.0,4.0
8976.0,35.0,Male,21.52,4.94,7.43,5.0,21.0,2.0,8.0,11.354516064091277,2.0,5.0,10.0
6411.0,25.0,Other,21.53,2.76,5.23,3.0,17.0,178.0,22.0,9.80668524066797,4.0,3.0,10.0
